"sector","discount_rate","trial","scghg"
"cromar_mortality","1.5% Ramsey",1,2729
"cromar_mortality","1.5% Ramsey",2,3910
"cromar_mortality","1.5% Ramsey",3,1593
"cromar_mortality","1.5% Ramsey",4,2842
"cromar_mortality","1.5% Ramsey",5,4021
"cromar_mortality","1.5% Ramsey",6,1885
"cromar_mortality","1.5% Ramsey",7,4955
"cromar_mortality","1.5% Ramsey",8,3119
"cromar_mortality","1.5% Ramsey",9,1545
"cromar_mortality","1.5% Ramsey",10,1800
"cromar_mortality","1.5% Ramsey",11,2237
"cromar_mortality","1.5% Ramsey",12,4901
"cromar_mortality","1.5% Ramsey",13,5771
"cromar_mortality","1.5% Ramsey",14,1374
"cromar_mortality","1.5% Ramsey",15,2357
"cromar_mortality","1.5% Ramsey",16,1732
"cromar_mortality","1.5% Ramsey",17,3250
"cromar_mortality","1.5% Ramsey",18,2675
"cromar_mortality","1.5% Ramsey",19,2802
"cromar_mortality","1.5% Ramsey",20,3685
"cromar_mortality","1.5% Ramsey",21,1959
"cromar_mortality","1.5% Ramsey",22,2348
"cromar_mortality","1.5% Ramsey",23,2361
"cromar_mortality","1.5% Ramsey",24,2032
"cromar_mortality","1.5% Ramsey",25,803
"cromar_mortality","1.5% Ramsey",26,1972
"cromar_mortality","1.5% Ramsey",27,4646
"cromar_mortality","1.5% Ramsey",28,2806
"cromar_mortality","1.5% Ramsey",29,2077
"cromar_mortality","1.5% Ramsey",30,3852
"cromar_mortality","1.5% Ramsey",31,3711
"cromar_mortality","1.5% Ramsey",32,2577
"cromar_mortality","1.5% Ramsey",33,3067
"cromar_mortality","1.5% Ramsey",34,2304
"cromar_mortality","1.5% Ramsey",35,2089
"cromar_mortality","1.5% Ramsey",36,3464
"cromar_mortality","1.5% Ramsey",37,2469
"cromar_mortality","1.5% Ramsey",38,4929
"cromar_mortality","1.5% Ramsey",39,4293
"cromar_mortality","1.5% Ramsey",40,1740
"cromar_mortality","1.5% Ramsey",41,3530
"cromar_mortality","1.5% Ramsey",42,1977
"cromar_mortality","1.5% Ramsey",43,3417
"cromar_mortality","1.5% Ramsey",44,4709
"cromar_mortality","1.5% Ramsey",45,2996
"cromar_mortality","1.5% Ramsey",46,1594
"cromar_mortality","1.5% Ramsey",47,2047
"cromar_mortality","1.5% Ramsey",48,1747
"cromar_mortality","1.5% Ramsey",49,2779
"cromar_mortality","1.5% Ramsey",50,1805
"cromar_mortality","1.5% Ramsey",51,2349
"cromar_mortality","1.5% Ramsey",52,2809
"cromar_mortality","1.5% Ramsey",53,2620
"cromar_mortality","1.5% Ramsey",54,2282
"cromar_mortality","1.5% Ramsey",55,3061
"cromar_mortality","1.5% Ramsey",56,2716
"cromar_mortality","1.5% Ramsey",57,2981
"cromar_mortality","1.5% Ramsey",58,2826
"cromar_mortality","1.5% Ramsey",59,1803
"cromar_mortality","1.5% Ramsey",60,3085
"cromar_mortality","1.5% Ramsey",61,3075
"cromar_mortality","1.5% Ramsey",62,2609
"cromar_mortality","1.5% Ramsey",63,2174
"cromar_mortality","1.5% Ramsey",64,2221
"cromar_mortality","1.5% Ramsey",65,2261
"cromar_mortality","1.5% Ramsey",66,2769
"cromar_mortality","1.5% Ramsey",67,1802
"cromar_mortality","1.5% Ramsey",68,3299
"cromar_mortality","1.5% Ramsey",69,3436
"cromar_mortality","1.5% Ramsey",70,2126
"cromar_mortality","1.5% Ramsey",71,3930
"cromar_mortality","1.5% Ramsey",72,5292
"cromar_mortality","1.5% Ramsey",73,2548
"cromar_mortality","1.5% Ramsey",74,2094
"cromar_mortality","1.5% Ramsey",75,2479
"cromar_mortality","1.5% Ramsey",76,2644
"cromar_mortality","1.5% Ramsey",77,1438
"cromar_mortality","1.5% Ramsey",78,3212
"cromar_mortality","1.5% Ramsey",79,2234
"cromar_mortality","1.5% Ramsey",80,1910
"cromar_mortality","1.5% Ramsey",81,2991
"cromar_mortality","1.5% Ramsey",82,1392
"cromar_mortality","1.5% Ramsey",83,1944
"cromar_mortality","1.5% Ramsey",84,2219
"cromar_mortality","1.5% Ramsey",85,1960
"cromar_mortality","1.5% Ramsey",86,1967
"cromar_mortality","1.5% Ramsey",87,2449
"cromar_mortality","1.5% Ramsey",88,2451
"cromar_mortality","1.5% Ramsey",89,4328
"cromar_mortality","1.5% Ramsey",90,3762
"cromar_mortality","1.5% Ramsey",91,1817
"cromar_mortality","1.5% Ramsey",92,2067
"cromar_mortality","1.5% Ramsey",93,1824
"cromar_mortality","1.5% Ramsey",94,915
"cromar_mortality","1.5% Ramsey",95,2497
"cromar_mortality","1.5% Ramsey",96,1818
"cromar_mortality","1.5% Ramsey",97,5362
"cromar_mortality","1.5% Ramsey",98,1048
"cromar_mortality","1.5% Ramsey",99,2196
"cromar_mortality","1.5% Ramsey",100,1421
"cromar_mortality","1.5% Ramsey",101,1718
"cromar_mortality","1.5% Ramsey",102,1548
"cromar_mortality","1.5% Ramsey",103,1579
"cromar_mortality","1.5% Ramsey",104,3694
"cromar_mortality","1.5% Ramsey",105,3624
"cromar_mortality","1.5% Ramsey",106,2443
"cromar_mortality","1.5% Ramsey",107,3233
"cromar_mortality","1.5% Ramsey",108,1178
"cromar_mortality","1.5% Ramsey",109,3367
"cromar_mortality","1.5% Ramsey",110,3072
"cromar_mortality","1.5% Ramsey",111,2474
"cromar_mortality","1.5% Ramsey",112,3047
"cromar_mortality","1.5% Ramsey",113,2215
"cromar_mortality","1.5% Ramsey",114,3146
"cromar_mortality","1.5% Ramsey",115,5800
"cromar_mortality","1.5% Ramsey",116,1850
"cromar_mortality","1.5% Ramsey",117,4951
"cromar_mortality","1.5% Ramsey",118,2249
"cromar_mortality","1.5% Ramsey",119,3038
"cromar_mortality","1.5% Ramsey",120,3661
"cromar_mortality","1.5% Ramsey",121,2932
"cromar_mortality","1.5% Ramsey",122,2239
"cromar_mortality","1.5% Ramsey",123,3612
"cromar_mortality","1.5% Ramsey",124,2243
"cromar_mortality","1.5% Ramsey",125,4940
"cromar_mortality","1.5% Ramsey",126,2931
"cromar_mortality","1.5% Ramsey",127,2166
"cromar_mortality","1.5% Ramsey",128,3944
"cromar_mortality","1.5% Ramsey",129,3503
"cromar_mortality","1.5% Ramsey",130,1977
"cromar_mortality","1.5% Ramsey",131,2353
"cromar_mortality","1.5% Ramsey",132,635
"cromar_mortality","1.5% Ramsey",133,2135
"cromar_mortality","1.5% Ramsey",134,1994
"cromar_mortality","1.5% Ramsey",135,3392
"cromar_mortality","1.5% Ramsey",136,4413
"cromar_mortality","1.5% Ramsey",137,1908
"cromar_mortality","1.5% Ramsey",138,1966
"cromar_mortality","1.5% Ramsey",139,2186
"cromar_mortality","1.5% Ramsey",140,2540
"cromar_mortality","1.5% Ramsey",141,3313
"cromar_mortality","1.5% Ramsey",142,3131
"cromar_mortality","1.5% Ramsey",143,1212
"cromar_mortality","1.5% Ramsey",144,2869
"cromar_mortality","1.5% Ramsey",145,3769
"cromar_mortality","1.5% Ramsey",146,1355
"cromar_mortality","1.5% Ramsey",147,2388
"cromar_mortality","1.5% Ramsey",148,4350
"cromar_mortality","1.5% Ramsey",149,5980
"cromar_mortality","1.5% Ramsey",150,1032
"cromar_mortality","1.5% Ramsey",151,2322
"cromar_mortality","1.5% Ramsey",152,5952
"cromar_mortality","1.5% Ramsey",153,2762
"cromar_mortality","1.5% Ramsey",154,2993
"cromar_mortality","1.5% Ramsey",155,3232
"cromar_mortality","1.5% Ramsey",156,3104
"cromar_mortality","1.5% Ramsey",157,2565
"cromar_mortality","1.5% Ramsey",158,1674
"cromar_mortality","1.5% Ramsey",159,3975
"cromar_mortality","1.5% Ramsey",160,2266
"cromar_mortality","1.5% Ramsey",161,1501
"cromar_mortality","1.5% Ramsey",162,2423
"cromar_mortality","1.5% Ramsey",163,2539
"cromar_mortality","1.5% Ramsey",164,4146
"cromar_mortality","1.5% Ramsey",165,1933
"cromar_mortality","1.5% Ramsey",166,1569
"cromar_mortality","1.5% Ramsey",167,1193
"cromar_mortality","1.5% Ramsey",168,5489
"cromar_mortality","1.5% Ramsey",169,5810
"cromar_mortality","1.5% Ramsey",170,1843
"cromar_mortality","1.5% Ramsey",171,688
"cromar_mortality","1.5% Ramsey",172,6420
"cromar_mortality","1.5% Ramsey",173,2440
"cromar_mortality","1.5% Ramsey",174,3802
"cromar_mortality","1.5% Ramsey",175,1597
"cromar_mortality","1.5% Ramsey",176,1871
"cromar_mortality","1.5% Ramsey",177,2947
"cromar_mortality","1.5% Ramsey",178,5702
"cromar_mortality","1.5% Ramsey",179,2587
"cromar_mortality","1.5% Ramsey",180,1612
"cromar_mortality","1.5% Ramsey",181,2150
"cromar_mortality","1.5% Ramsey",182,2033
"cromar_mortality","1.5% Ramsey",183,3803
"cromar_mortality","1.5% Ramsey",184,1546
"cromar_mortality","1.5% Ramsey",185,5358
"cromar_mortality","1.5% Ramsey",186,1430
"cromar_mortality","1.5% Ramsey",187,1542
"cromar_mortality","1.5% Ramsey",188,1786
"cromar_mortality","1.5% Ramsey",189,2166
"cromar_mortality","1.5% Ramsey",190,2168
"cromar_mortality","1.5% Ramsey",191,2769
"cromar_mortality","1.5% Ramsey",192,3404
"cromar_mortality","1.5% Ramsey",193,1945
"cromar_mortality","1.5% Ramsey",194,2907
"cromar_mortality","1.5% Ramsey",195,2634
"cromar_mortality","1.5% Ramsey",196,2453
"cromar_mortality","1.5% Ramsey",197,1353
"cromar_mortality","1.5% Ramsey",198,1894
"cromar_mortality","1.5% Ramsey",199,1679
"cromar_mortality","1.5% Ramsey",200,6392
"cromar_mortality","1.5% Ramsey",201,1965
"cromar_mortality","1.5% Ramsey",202,2457
"cromar_mortality","1.5% Ramsey",203,2614
"cromar_mortality","1.5% Ramsey",204,3506
"cromar_mortality","1.5% Ramsey",205,2684
"cromar_mortality","1.5% Ramsey",206,3865
"cromar_mortality","1.5% Ramsey",207,2617
"cromar_mortality","1.5% Ramsey",208,2815
"cromar_mortality","1.5% Ramsey",209,2449
"cromar_mortality","1.5% Ramsey",210,1796
"cromar_mortality","1.5% Ramsey",211,2079
"cromar_mortality","1.5% Ramsey",212,2429
"cromar_mortality","1.5% Ramsey",213,2970
"cromar_mortality","1.5% Ramsey",214,2624
"cromar_mortality","1.5% Ramsey",215,3292
"cromar_mortality","1.5% Ramsey",216,4608
"cromar_mortality","1.5% Ramsey",217,1086
"cromar_mortality","1.5% Ramsey",218,5351
"cromar_mortality","1.5% Ramsey",219,1475
"cromar_mortality","1.5% Ramsey",220,3422
"cromar_mortality","1.5% Ramsey",221,4198
"cromar_mortality","1.5% Ramsey",222,2939
"cromar_mortality","1.5% Ramsey",223,759
"cromar_mortality","1.5% Ramsey",224,2321
"cromar_mortality","1.5% Ramsey",225,1865
"cromar_mortality","1.5% Ramsey",226,2140
"cromar_mortality","1.5% Ramsey",227,4197
"cromar_mortality","1.5% Ramsey",228,1609
"cromar_mortality","1.5% Ramsey",229,3188
"cromar_mortality","1.5% Ramsey",230,5075
"cromar_mortality","1.5% Ramsey",231,2940
