"sector","discount_rate","trial","scghg"
"cromar_mortality","1.5% Ramsey",1,3578
"cromar_mortality","1.5% Ramsey",2,5175
"cromar_mortality","1.5% Ramsey",3,1912
"cromar_mortality","1.5% Ramsey",4,3513
"cromar_mortality","1.5% Ramsey",5,5249
"cromar_mortality","1.5% Ramsey",6,2507
"cromar_mortality","1.5% Ramsey",7,6598
"cromar_mortality","1.5% Ramsey",8,4103
"cromar_mortality","1.5% Ramsey",9,2030
"cromar_mortality","1.5% Ramsey",10,2504
"cromar_mortality","1.5% Ramsey",11,2664
"cromar_mortality","1.5% Ramsey",12,6464
"cromar_mortality","1.5% Ramsey",13,7805
"cromar_mortality","1.5% Ramsey",14,1835
"cromar_mortality","1.5% Ramsey",15,3108
"cromar_mortality","1.5% Ramsey",16,2103
"cromar_mortality","1.5% Ramsey",17,4196
"cromar_mortality","1.5% Ramsey",18,3294
"cromar_mortality","1.5% Ramsey",19,3800
"cromar_mortality","1.5% Ramsey",20,4645
"cromar_mortality","1.5% Ramsey",21,2464
"cromar_mortality","1.5% Ramsey",22,2689
"cromar_mortality","1.5% Ramsey",23,3344
"cromar_mortality","1.5% Ramsey",24,2735
"cromar_mortality","1.5% Ramsey",25,1031
"cromar_mortality","1.5% Ramsey",26,2588
"cromar_mortality","1.5% Ramsey",27,6478
"cromar_mortality","1.5% Ramsey",28,4010
"cromar_mortality","1.5% Ramsey",29,2769
"cromar_mortality","1.5% Ramsey",30,4764
"cromar_mortality","1.5% Ramsey",31,4864
"cromar_mortality","1.5% Ramsey",32,3193
"cromar_mortality","1.5% Ramsey",33,4602
"cromar_mortality","1.5% Ramsey",34,2964
"cromar_mortality","1.5% Ramsey",35,2808
"cromar_mortality","1.5% Ramsey",36,4399
"cromar_mortality","1.5% Ramsey",37,2986
"cromar_mortality","1.5% Ramsey",38,6886
"cromar_mortality","1.5% Ramsey",39,5240
"cromar_mortality","1.5% Ramsey",40,2058
"cromar_mortality","1.5% Ramsey",41,4528
"cromar_mortality","1.5% Ramsey",42,2345
"cromar_mortality","1.5% Ramsey",43,4274
"cromar_mortality","1.5% Ramsey",44,6298
"cromar_mortality","1.5% Ramsey",45,4063
"cromar_mortality","1.5% Ramsey",46,2075
"cromar_mortality","1.5% Ramsey",47,2699
"cromar_mortality","1.5% Ramsey",48,2269
"cromar_mortality","1.5% Ramsey",49,3382
"cromar_mortality","1.5% Ramsey",50,2275
"cromar_mortality","1.5% Ramsey",51,2902
"cromar_mortality","1.5% Ramsey",52,3328
"cromar_mortality","1.5% Ramsey",53,3492
"cromar_mortality","1.5% Ramsey",54,2768
"cromar_mortality","1.5% Ramsey",55,4053
"cromar_mortality","1.5% Ramsey",56,3683
"cromar_mortality","1.5% Ramsey",57,4147
"cromar_mortality","1.5% Ramsey",58,3697
"cromar_mortality","1.5% Ramsey",59,2264
"cromar_mortality","1.5% Ramsey",60,4127
"cromar_mortality","1.5% Ramsey",61,4255
"cromar_mortality","1.5% Ramsey",62,3239
"cromar_mortality","1.5% Ramsey",63,2925
"cromar_mortality","1.5% Ramsey",64,3039
"cromar_mortality","1.5% Ramsey",65,2845
"cromar_mortality","1.5% Ramsey",66,3713
"cromar_mortality","1.5% Ramsey",67,2243
"cromar_mortality","1.5% Ramsey",68,4668
"cromar_mortality","1.5% Ramsey",69,4798
"cromar_mortality","1.5% Ramsey",70,2582
"cromar_mortality","1.5% Ramsey",71,5255
"cromar_mortality","1.5% Ramsey",72,7364
"cromar_mortality","1.5% Ramsey",73,3127
"cromar_mortality","1.5% Ramsey",74,2735
"cromar_mortality","1.5% Ramsey",75,3146
"cromar_mortality","1.5% Ramsey",76,3484
"cromar_mortality","1.5% Ramsey",77,1790
"cromar_mortality","1.5% Ramsey",78,4215
"cromar_mortality","1.5% Ramsey",79,2882
"cromar_mortality","1.5% Ramsey",80,2349
"cromar_mortality","1.5% Ramsey",81,3882
"cromar_mortality","1.5% Ramsey",82,1862
"cromar_mortality","1.5% Ramsey",83,2598
"cromar_mortality","1.5% Ramsey",84,2916
"cromar_mortality","1.5% Ramsey",85,2874
"cromar_mortality","1.5% Ramsey",86,2441
"cromar_mortality","1.5% Ramsey",87,3245
"cromar_mortality","1.5% Ramsey",88,3427
"cromar_mortality","1.5% Ramsey",89,5569
"cromar_mortality","1.5% Ramsey",90,4866
"cromar_mortality","1.5% Ramsey",91,2229
"cromar_mortality","1.5% Ramsey",92,2919
"cromar_mortality","1.5% Ramsey",93,2386
"cromar_mortality","1.5% Ramsey",94,1128
"cromar_mortality","1.5% Ramsey",95,3462
"cromar_mortality","1.5% Ramsey",96,2550
"cromar_mortality","1.5% Ramsey",97,7012
"cromar_mortality","1.5% Ramsey",98,1291
"cromar_mortality","1.5% Ramsey",99,2867
"cromar_mortality","1.5% Ramsey",100,1837
"cromar_mortality","1.5% Ramsey",101,2482
"cromar_mortality","1.5% Ramsey",102,1934
"cromar_mortality","1.5% Ramsey",103,1950
"cromar_mortality","1.5% Ramsey",104,5155
"cromar_mortality","1.5% Ramsey",105,5073
"cromar_mortality","1.5% Ramsey",106,3540
"cromar_mortality","1.5% Ramsey",107,4407
"cromar_mortality","1.5% Ramsey",108,1457
"cromar_mortality","1.5% Ramsey",109,4498
"cromar_mortality","1.5% Ramsey",110,3964
"cromar_mortality","1.5% Ramsey",111,3368
"cromar_mortality","1.5% Ramsey",112,4044
"cromar_mortality","1.5% Ramsey",113,2870
"cromar_mortality","1.5% Ramsey",114,4071
"cromar_mortality","1.5% Ramsey",115,8849
"cromar_mortality","1.5% Ramsey",116,2453
"cromar_mortality","1.5% Ramsey",117,6468
"cromar_mortality","1.5% Ramsey",118,3169
"cromar_mortality","1.5% Ramsey",119,4174
"cromar_mortality","1.5% Ramsey",120,5503
"cromar_mortality","1.5% Ramsey",121,4151
"cromar_mortality","1.5% Ramsey",122,2946
"cromar_mortality","1.5% Ramsey",123,4583
"cromar_mortality","1.5% Ramsey",124,2692
"cromar_mortality","1.5% Ramsey",125,6613
"cromar_mortality","1.5% Ramsey",126,3881
"cromar_mortality","1.5% Ramsey",127,2848
"cromar_mortality","1.5% Ramsey",128,5395
"cromar_mortality","1.5% Ramsey",129,4718
"cromar_mortality","1.5% Ramsey",130,2521
"cromar_mortality","1.5% Ramsey",131,2866
"cromar_mortality","1.5% Ramsey",132,784
"cromar_mortality","1.5% Ramsey",133,3038
"cromar_mortality","1.5% Ramsey",134,2699
"cromar_mortality","1.5% Ramsey",135,4496
"cromar_mortality","1.5% Ramsey",136,5660
"cromar_mortality","1.5% Ramsey",137,2352
"cromar_mortality","1.5% Ramsey",138,2693
"cromar_mortality","1.5% Ramsey",139,2762
"cromar_mortality","1.5% Ramsey",140,3540
"cromar_mortality","1.5% Ramsey",141,4229
"cromar_mortality","1.5% Ramsey",142,3923
"cromar_mortality","1.5% Ramsey",143,1526
"cromar_mortality","1.5% Ramsey",144,3686
"cromar_mortality","1.5% Ramsey",145,5435
"cromar_mortality","1.5% Ramsey",146,1674
"cromar_mortality","1.5% Ramsey",147,2957
"cromar_mortality","1.5% Ramsey",148,5448
"cromar_mortality","1.5% Ramsey",149,7954
"cromar_mortality","1.5% Ramsey",150,1253
"cromar_mortality","1.5% Ramsey",151,3171
"cromar_mortality","1.5% Ramsey",152,9263
"cromar_mortality","1.5% Ramsey",153,3666
"cromar_mortality","1.5% Ramsey",154,3955
"cromar_mortality","1.5% Ramsey",155,4359
"cromar_mortality","1.5% Ramsey",156,4213
"cromar_mortality","1.5% Ramsey",157,3117
"cromar_mortality","1.5% Ramsey",158,2142
"cromar_mortality","1.5% Ramsey",159,4826
"cromar_mortality","1.5% Ramsey",160,3019
"cromar_mortality","1.5% Ramsey",161,1725
"cromar_mortality","1.5% Ramsey",162,3206
"cromar_mortality","1.5% Ramsey",163,3583
"cromar_mortality","1.5% Ramsey",164,5642
"cromar_mortality","1.5% Ramsey",165,2730
"cromar_mortality","1.5% Ramsey",166,2072
"cromar_mortality","1.5% Ramsey",167,1354
"cromar_mortality","1.5% Ramsey",168,6141
"cromar_mortality","1.5% Ramsey",169,7698
"cromar_mortality","1.5% Ramsey",170,2321
"cromar_mortality","1.5% Ramsey",171,820
"cromar_mortality","1.5% Ramsey",172,8951
"cromar_mortality","1.5% Ramsey",173,3125
"cromar_mortality","1.5% Ramsey",174,4543
"cromar_mortality","1.5% Ramsey",175,2064
"cromar_mortality","1.5% Ramsey",176,2350
"cromar_mortality","1.5% Ramsey",177,3482
"cromar_mortality","1.5% Ramsey",178,7687
"cromar_mortality","1.5% Ramsey",179,3359
"cromar_mortality","1.5% Ramsey",180,2189
"cromar_mortality","1.5% Ramsey",181,2820
"cromar_mortality","1.5% Ramsey",182,2511
"cromar_mortality","1.5% Ramsey",183,4968
"cromar_mortality","1.5% Ramsey",184,1994
"cromar_mortality","1.5% Ramsey",185,7192
"cromar_mortality","1.5% Ramsey",186,1869
"cromar_mortality","1.5% Ramsey",187,1931
"cromar_mortality","1.5% Ramsey",188,2249
