"sector","discount_rate","trial","scghg"
"cromar_mortality","1.5% Ramsey",1,153
"cromar_mortality","1.5% Ramsey",2,347
"cromar_mortality","1.5% Ramsey",3,148
"cromar_mortality","1.5% Ramsey",4,191
"cromar_mortality","1.5% Ramsey",5,275
"cromar_mortality","1.5% Ramsey",6,220
"cromar_mortality","1.5% Ramsey",7,414
"cromar_mortality","1.5% Ramsey",8,317
"cromar_mortality","1.5% Ramsey",9,107
"cromar_mortality","1.5% Ramsey",10,149
"cromar_mortality","1.5% Ramsey",11,143
"cromar_mortality","1.5% Ramsey",12,383
"cromar_mortality","1.5% Ramsey",13,305
"cromar_mortality","1.5% Ramsey",14,104
"cromar_mortality","1.5% Ramsey",15,169
"cromar_mortality","1.5% Ramsey",16,123
"cromar_mortality","1.5% Ramsey",17,278
"cromar_mortality","1.5% Ramsey",18,210
"cromar_mortality","1.5% Ramsey",19,265
"cromar_mortality","1.5% Ramsey",20,265
"cromar_mortality","1.5% Ramsey",21,143
"cromar_mortality","1.5% Ramsey",22,174
"cromar_mortality","1.5% Ramsey",23,252
"cromar_mortality","1.5% Ramsey",24,175
"cromar_mortality","1.5% Ramsey",25,80
"cromar_mortality","1.5% Ramsey",26,184
"cromar_mortality","1.5% Ramsey",27,374
"cromar_mortality","1.5% Ramsey",28,285
"cromar_mortality","1.5% Ramsey",29,162
"cromar_mortality","1.5% Ramsey",30,196
"cromar_mortality","1.5% Ramsey",31,273
"cromar_mortality","1.5% Ramsey",32,190
"cromar_mortality","1.5% Ramsey",33,354
"cromar_mortality","1.5% Ramsey",34,181
"cromar_mortality","1.5% Ramsey",35,157
"cromar_mortality","1.5% Ramsey",36,287
"cromar_mortality","1.5% Ramsey",37,189
"cromar_mortality","1.5% Ramsey",38,373
"cromar_mortality","1.5% Ramsey",39,286
"cromar_mortality","1.5% Ramsey",40,112
"cromar_mortality","1.5% Ramsey",41,235
"cromar_mortality","1.5% Ramsey",42,208
"cromar_mortality","1.5% Ramsey",43,222
"cromar_mortality","1.5% Ramsey",44,403
"cromar_mortality","1.5% Ramsey",45,291
"cromar_mortality","1.5% Ramsey",46,163
"cromar_mortality","1.5% Ramsey",47,103
"cromar_mortality","1.5% Ramsey",48,155
"cromar_mortality","1.5% Ramsey",49,213
"cromar_mortality","1.5% Ramsey",50,150
"cromar_mortality","1.5% Ramsey",51,164
"cromar_mortality","1.5% Ramsey",52,198
"cromar_mortality","1.5% Ramsey",53,134
"cromar_mortality","1.5% Ramsey",54,145
"cromar_mortality","1.5% Ramsey",55,144
"cromar_mortality","1.5% Ramsey",56,230
"cromar_mortality","1.5% Ramsey",57,348
"cromar_mortality","1.5% Ramsey",58,236
"cromar_mortality","1.5% Ramsey",59,167
"cromar_mortality","1.5% Ramsey",60,223
"cromar_mortality","1.5% Ramsey",61,267
"cromar_mortality","1.5% Ramsey",62,414
"cromar_mortality","1.5% Ramsey",63,127
"cromar_mortality","1.5% Ramsey",64,94
"cromar_mortality","1.5% Ramsey",65,139
"cromar_mortality","1.5% Ramsey",66,162
"cromar_mortality","1.5% Ramsey",67,134
"cromar_mortality","1.5% Ramsey",68,194
"cromar_mortality","1.5% Ramsey",69,218
"cromar_mortality","1.5% Ramsey",70,188
"cromar_mortality","1.5% Ramsey",71,323
