"sector","discount_rate","trial","scghg"
"cromar_mortality","1.5% Ramsey",1,178
"cromar_mortality","1.5% Ramsey",2,423
"cromar_mortality","1.5% Ramsey",3,175
"cromar_mortality","1.5% Ramsey",4,231
"cromar_mortality","1.5% Ramsey",5,337
"cromar_mortality","1.5% Ramsey",6,261
"cromar_mortality","1.5% Ramsey",7,497
"cromar_mortality","1.5% Ramsey",8,401
"cromar_mortality","1.5% Ramsey",9,125
"cromar_mortality","1.5% Ramsey",10,182
"cromar_mortality","1.5% Ramsey",11,178
"cromar_mortality","1.5% Ramsey",12,466
"cromar_mortality","1.5% Ramsey",13,370
"cromar_mortality","1.5% Ramsey",14,125
"cromar_mortality","1.5% Ramsey",15,206
"cromar_mortality","1.5% Ramsey",16,136
"cromar_mortality","1.5% Ramsey",17,333
"cromar_mortality","1.5% Ramsey",18,246
"cromar_mortality","1.5% Ramsey",19,326
"cromar_mortality","1.5% Ramsey",20,322
"cromar_mortality","1.5% Ramsey",21,171
"cromar_mortality","1.5% Ramsey",22,200
"cromar_mortality","1.5% Ramsey",23,311
"cromar_mortality","1.5% Ramsey",24,211
"cromar_mortality","1.5% Ramsey",25,96
"cromar_mortality","1.5% Ramsey",26,222
"cromar_mortality","1.5% Ramsey",27,453
"cromar_mortality","1.5% Ramsey",28,355
"cromar_mortality","1.5% Ramsey",29,184
"cromar_mortality","1.5% Ramsey",30,230
"cromar_mortality","1.5% Ramsey",31,332
"cromar_mortality","1.5% Ramsey",32,225
"cromar_mortality","1.5% Ramsey",33,449
"cromar_mortality","1.5% Ramsey",34,219
"cromar_mortality","1.5% Ramsey",35,178
"cromar_mortality","1.5% Ramsey",36,339
"cromar_mortality","1.5% Ramsey",37,222
"cromar_mortality","1.5% Ramsey",38,451
"cromar_mortality","1.5% Ramsey",39,343
"cromar_mortality","1.5% Ramsey",40,128
"cromar_mortality","1.5% Ramsey",41,284
"cromar_mortality","1.5% Ramsey",42,251
"cromar_mortality","1.5% Ramsey",43,262
"cromar_mortality","1.5% Ramsey",44,492
"cromar_mortality","1.5% Ramsey",45,360
"cromar_mortality","1.5% Ramsey",46,185
"cromar_mortality","1.5% Ramsey",47,116
"cromar_mortality","1.5% Ramsey",48,186
"cromar_mortality","1.5% Ramsey",49,253
"cromar_mortality","1.5% Ramsey",50,176
"cromar_mortality","1.5% Ramsey",51,194
"cromar_mortality","1.5% Ramsey",52,233
"cromar_mortality","1.5% Ramsey",53,148
"cromar_mortality","1.5% Ramsey",54,171
"cromar_mortality","1.5% Ramsey",55,167
"cromar_mortality","1.5% Ramsey",56,278
"cromar_mortality","1.5% Ramsey",57,436
"cromar_mortality","1.5% Ramsey",58,285
"cromar_mortality","1.5% Ramsey",59,195
"cromar_mortality","1.5% Ramsey",60,272
"cromar_mortality","1.5% Ramsey",61,321
"cromar_mortality","1.5% Ramsey",62,520
"cromar_mortality","1.5% Ramsey",63,149
"cromar_mortality","1.5% Ramsey",64,106
"cromar_mortality","1.5% Ramsey",65,169
"cromar_mortality","1.5% Ramsey",66,191
"cromar_mortality","1.5% Ramsey",67,156
"cromar_mortality","1.5% Ramsey",68,222
"cromar_mortality","1.5% Ramsey",69,255
"cromar_mortality","1.5% Ramsey",70,219
"cromar_mortality","1.5% Ramsey",71,402
"cromar_mortality","1.5% Ramsey",72,445
"cromar_mortality","1.5% Ramsey",73,283
"cromar_mortality","1.5% Ramsey",74,173
"cromar_mortality","1.5% Ramsey",75,179
"cromar_mortality","1.5% Ramsey",76,278
"cromar_mortality","1.5% Ramsey",77,110
"cromar_mortality","1.5% Ramsey",78,311
"cromar_mortality","1.5% Ramsey",79,131
"cromar_mortality","1.5% Ramsey",80,68
"cromar_mortality","1.5% Ramsey",81,285
"cromar_mortality","1.5% Ramsey",82,109
"cromar_mortality","1.5% Ramsey",83,153
"cromar_mortality","1.5% Ramsey",84,159
"cromar_mortality","1.5% Ramsey",85,347
"cromar_mortality","1.5% Ramsey",86,176
"cromar_mortality","1.5% Ramsey",87,205
"cromar_mortality","1.5% Ramsey",88,240
"cromar_mortality","1.5% Ramsey",89,217
"cromar_mortality","1.5% Ramsey",90,243
"cromar_mortality","1.5% Ramsey",91,257
"cromar_mortality","1.5% Ramsey",92,166
"cromar_mortality","1.5% Ramsey",93,184
"cromar_mortality","1.5% Ramsey",94,91
"cromar_mortality","1.5% Ramsey",95,205
"cromar_mortality","1.5% Ramsey",96,161
"cromar_mortality","1.5% Ramsey",97,374
"cromar_mortality","1.5% Ramsey",98,149
"cromar_mortality","1.5% Ramsey",99,234
"cromar_mortality","1.5% Ramsey",100,140
"cromar_mortality","1.5% Ramsey",101,162
"cromar_mortality","1.5% Ramsey",102,99
"cromar_mortality","1.5% Ramsey",103,197
"cromar_mortality","1.5% Ramsey",104,275
"cromar_mortality","1.5% Ramsey",105,340
"cromar_mortality","1.5% Ramsey",106,269
"cromar_mortality","1.5% Ramsey",107,291
"cromar_mortality","1.5% Ramsey",108,133
"cromar_mortality","1.5% Ramsey",109,261
"cromar_mortality","1.5% Ramsey",110,301
"cromar_mortality","1.5% Ramsey",111,212
"cromar_mortality","1.5% Ramsey",112,285
"cromar_mortality","1.5% Ramsey",113,238
"cromar_mortality","1.5% Ramsey",114,236
"cromar_mortality","1.5% Ramsey",115,987
