"sector","discount_rate","trial","scghg"
"cromar_mortality","1.5% Ramsey",1,164
"cromar_mortality","1.5% Ramsey",2,377
"cromar_mortality","1.5% Ramsey",3,159
"cromar_mortality","1.5% Ramsey",4,208
"cromar_mortality","1.5% Ramsey",5,299
"cromar_mortality","1.5% Ramsey",6,237
"cromar_mortality","1.5% Ramsey",7,448
"cromar_mortality","1.5% Ramsey",8,348
"cromar_mortality","1.5% Ramsey",9,114
"cromar_mortality","1.5% Ramsey",10,163
"cromar_mortality","1.5% Ramsey",11,155
"cromar_mortality","1.5% Ramsey",12,416
"cromar_mortality","1.5% Ramsey",13,332
"cromar_mortality","1.5% Ramsey",14,112
"cromar_mortality","1.5% Ramsey",15,184
"cromar_mortality","1.5% Ramsey",16,129
"cromar_mortality","1.5% Ramsey",17,300
"cromar_mortality","1.5% Ramsey",18,225
"cromar_mortality","1.5% Ramsey",19,289
"cromar_mortality","1.5% Ramsey",20,288
"cromar_mortality","1.5% Ramsey",21,154
"cromar_mortality","1.5% Ramsey",22,185
"cromar_mortality","1.5% Ramsey",23,275
"cromar_mortality","1.5% Ramsey",24,190
"cromar_mortality","1.5% Ramsey",25,86
"cromar_mortality","1.5% Ramsey",26,199
"cromar_mortality","1.5% Ramsey",27,407
"cromar_mortality","1.5% Ramsey",28,313
"cromar_mortality","1.5% Ramsey",29,172
"cromar_mortality","1.5% Ramsey",30,210
"cromar_mortality","1.5% Ramsey",31,296
"cromar_mortality","1.5% Ramsey",32,204
"cromar_mortality","1.5% Ramsey",33,390
"cromar_mortality","1.5% Ramsey",34,196
"cromar_mortality","1.5% Ramsey",35,167
"cromar_mortality","1.5% Ramsey",36,309
"cromar_mortality","1.5% Ramsey",37,203
"cromar_mortality","1.5% Ramsey",38,405
"cromar_mortality","1.5% Ramsey",39,309
"cromar_mortality","1.5% Ramsey",40,119
"cromar_mortality","1.5% Ramsey",41,254
"cromar_mortality","1.5% Ramsey",42,225
"cromar_mortality","1.5% Ramsey",43,239
"cromar_mortality","1.5% Ramsey",44,438
"cromar_mortality","1.5% Ramsey",45,318
"cromar_mortality","1.5% Ramsey",46,174
"cromar_mortality","1.5% Ramsey",47,109
"cromar_mortality","1.5% Ramsey",48,168
"cromar_mortality","1.5% Ramsey",49,229
"cromar_mortality","1.5% Ramsey",50,161
"cromar_mortality","1.5% Ramsey",51,176
"cromar_mortality","1.5% Ramsey",52,212
"cromar_mortality","1.5% Ramsey",53,141
"cromar_mortality","1.5% Ramsey",54,156
"cromar_mortality","1.5% Ramsey",55,154
"cromar_mortality","1.5% Ramsey",56,249
"cromar_mortality","1.5% Ramsey",57,381
"cromar_mortality","1.5% Ramsey",58,255
"cromar_mortality","1.5% Ramsey",59,179
"cromar_mortality","1.5% Ramsey",60,243
"cromar_mortality","1.5% Ramsey",61,289
"cromar_mortality","1.5% Ramsey",62,453
"cromar_mortality","1.5% Ramsey",63,137
"cromar_mortality","1.5% Ramsey",64,100
"cromar_mortality","1.5% Ramsey",65,151
"cromar_mortality","1.5% Ramsey",66,174
"cromar_mortality","1.5% Ramsey",67,144
"cromar_mortality","1.5% Ramsey",68,207
"cromar_mortality","1.5% Ramsey",69,234
"cromar_mortality","1.5% Ramsey",70,201
"cromar_mortality","1.5% Ramsey",71,354
"cromar_mortality","1.5% Ramsey",72,399
"cromar_mortality","1.5% Ramsey",73,254
"cromar_mortality","1.5% Ramsey",74,157
