"sector","discount_rate","trial","scghg"
"cromar_mortality","1.5% Ramsey",1,34676
"cromar_mortality","1.5% Ramsey",2,56483
"cromar_mortality","1.5% Ramsey",3,26381
"cromar_mortality","1.5% Ramsey",4,50946
"cromar_mortality","1.5% Ramsey",5,65449
"cromar_mortality","1.5% Ramsey",6,34307
"cromar_mortality","1.5% Ramsey",7,78752
"cromar_mortality","1.5% Ramsey",8,56725
"cromar_mortality","1.5% Ramsey",9,20282
"cromar_mortality","1.5% Ramsey",10,33314
"cromar_mortality","1.5% Ramsey",11,43422
"cromar_mortality","1.5% Ramsey",12,91345
"cromar_mortality","1.5% Ramsey",13,65165
"cromar_mortality","1.5% Ramsey",14,18191
"cromar_mortality","1.5% Ramsey",15,34756
"cromar_mortality","1.5% Ramsey",16,33123
"cromar_mortality","1.5% Ramsey",17,38712
"cromar_mortality","1.5% Ramsey",18,44691
"cromar_mortality","1.5% Ramsey",19,40403
"cromar_mortality","1.5% Ramsey",20,49051
"cromar_mortality","1.5% Ramsey",21,29285
"cromar_mortality","1.5% Ramsey",22,47995
"cromar_mortality","1.5% Ramsey",23,47217
"cromar_mortality","1.5% Ramsey",24,27772
"cromar_mortality","1.5% Ramsey",25,15558
"cromar_mortality","1.5% Ramsey",26,32642
"cromar_mortality","1.5% Ramsey",27,75559
"cromar_mortality","1.5% Ramsey",28,55074
"cromar_mortality","1.5% Ramsey",29,26934
"cromar_mortality","1.5% Ramsey",30,48615
"cromar_mortality","1.5% Ramsey",31,59373
"cromar_mortality","1.5% Ramsey",32,31968
"cromar_mortality","1.5% Ramsey",33,56719
"cromar_mortality","1.5% Ramsey",34,35038
"cromar_mortality","1.5% Ramsey",35,41172
"cromar_mortality","1.5% Ramsey",36,58142
"cromar_mortality","1.5% Ramsey",37,29947
"cromar_mortality","1.5% Ramsey",38,64548
"cromar_mortality","1.5% Ramsey",39,71355
"cromar_mortality","1.5% Ramsey",40,19526
"cromar_mortality","1.5% Ramsey",41,50378
"cromar_mortality","1.5% Ramsey",42,37877
"cromar_mortality","1.5% Ramsey",43,40848
"cromar_mortality","1.5% Ramsey",44,69402
"cromar_mortality","1.5% Ramsey",45,51156
"cromar_mortality","1.5% Ramsey",46,28822
"cromar_mortality","1.5% Ramsey",47,27881
"cromar_mortality","1.5% Ramsey",48,34445
"cromar_mortality","1.5% Ramsey",49,37637
"cromar_mortality","1.5% Ramsey",50,27656
"cromar_mortality","1.5% Ramsey",51,30774
"cromar_mortality","1.5% Ramsey",52,46161
"cromar_mortality","1.5% Ramsey",53,33350
"cromar_mortality","1.5% Ramsey",54,34268
"cromar_mortality","1.5% Ramsey",55,34994
"cromar_mortality","1.5% Ramsey",56,40420
"cromar_mortality","1.5% Ramsey",57,70400
"cromar_mortality","1.5% Ramsey",58,42420
"cromar_mortality","1.5% Ramsey",59,28121
"cromar_mortality","1.5% Ramsey",60,51559
"cromar_mortality","1.5% Ramsey",61,50784
"cromar_mortality","1.5% Ramsey",62,58812
"cromar_mortality","1.5% Ramsey",63,26282
"cromar_mortality","1.5% Ramsey",64,22012
"cromar_mortality","1.5% Ramsey",65,35234
"cromar_mortality","1.5% Ramsey",66,37374
"cromar_mortality","1.5% Ramsey",67,29874
"cromar_mortality","1.5% Ramsey",68,42866
"cromar_mortality","1.5% Ramsey",69,52256
"cromar_mortality","1.5% Ramsey",70,35730
"cromar_mortality","1.5% Ramsey",71,54151
"cromar_mortality","1.5% Ramsey",72,85516
"cromar_mortality","1.5% Ramsey",73,50213
"cromar_mortality","1.5% Ramsey",74,34676
"cromar_mortality","1.5% Ramsey",75,38182
"cromar_mortality","1.5% Ramsey",76,41659
"cromar_mortality","1.5% Ramsey",77,22979
"cromar_mortality","1.5% Ramsey",78,50586
"cromar_mortality","1.5% Ramsey",79,27698
"cromar_mortality","1.5% Ramsey",80,22920
"cromar_mortality","1.5% Ramsey",81,44505
"cromar_mortality","1.5% Ramsey",82,18822
"cromar_mortality","1.5% Ramsey",83,21971
"cromar_mortality","1.5% Ramsey",84,25666
"cromar_mortality","1.5% Ramsey",85,38292
"cromar_mortality","1.5% Ramsey",86,34702
"cromar_mortality","1.5% Ramsey",87,38893
"cromar_mortality","1.5% Ramsey",88,33735
"cromar_mortality","1.5% Ramsey",89,46893
"cromar_mortality","1.5% Ramsey",90,52715
"cromar_mortality","1.5% Ramsey",91,39398
"cromar_mortality","1.5% Ramsey",92,32321
"cromar_mortality","1.5% Ramsey",93,33668
"cromar_mortality","1.5% Ramsey",94,11507
"cromar_mortality","1.5% Ramsey",95,29168
"cromar_mortality","1.5% Ramsey",96,28333
"cromar_mortality","1.5% Ramsey",97,79320
"cromar_mortality","1.5% Ramsey",98,23685
"cromar_mortality","1.5% Ramsey",99,36449
"cromar_mortality","1.5% Ramsey",100,25127
"cromar_mortality","1.5% Ramsey",101,22302
"cromar_mortality","1.5% Ramsey",102,21604
"cromar_mortality","1.5% Ramsey",103,23364
"cromar_mortality","1.5% Ramsey",104,54890
"cromar_mortality","1.5% Ramsey",105,69461
"cromar_mortality","1.5% Ramsey",106,39271
"cromar_mortality","1.5% Ramsey",107,42318
"cromar_mortality","1.5% Ramsey",108,20176
"cromar_mortality","1.5% Ramsey",109,39659
"cromar_mortality","1.5% Ramsey",110,38194
"cromar_mortality","1.5% Ramsey",111,54204
"cromar_mortality","1.5% Ramsey",112,50843
"cromar_mortality","1.5% Ramsey",113,38265
"cromar_mortality","1.5% Ramsey",114,34097
"cromar_mortality","1.5% Ramsey",115,127132
"cromar_mortality","1.5% Ramsey",116,28193
"cromar_mortality","1.5% Ramsey",117,63757
"cromar_mortality","1.5% Ramsey",118,44912
"cromar_mortality","1.5% Ramsey",119,60134
"cromar_mortality","1.5% Ramsey",120,44599
"cromar_mortality","1.5% Ramsey",121,39495
"cromar_mortality","1.5% Ramsey",122,43242
"cromar_mortality","1.5% Ramsey",123,55774
"cromar_mortality","1.5% Ramsey",124,32051
"cromar_mortality","1.5% Ramsey",125,60585
"cromar_mortality","1.5% Ramsey",126,34801
"cromar_mortality","1.5% Ramsey",127,37746
"cromar_mortality","1.5% Ramsey",128,52673
"cromar_mortality","1.5% Ramsey",129,39570
"cromar_mortality","1.5% Ramsey",130,25238
"cromar_mortality","1.5% Ramsey",131,37751
"cromar_mortality","1.5% Ramsey",132,6015
"cromar_mortality","1.5% Ramsey",133,33397
"cromar_mortality","1.5% Ramsey",134,30541
"cromar_mortality","1.5% Ramsey",135,42130
"cromar_mortality","1.5% Ramsey",136,78191
"cromar_mortality","1.5% Ramsey",137,33751
"cromar_mortality","1.5% Ramsey",138,31858
"cromar_mortality","1.5% Ramsey",139,22428
"cromar_mortality","1.5% Ramsey",140,40024
"cromar_mortality","1.5% Ramsey",141,63721
"cromar_mortality","1.5% Ramsey",142,33444
